time,q,r,r_0,omega,omega_0,h22_real,h22_imag,phi
-3151.3999999926255,1.5,14.449855439632108,15.711766374521346,0.01820531487828303,0.016056617376560656,-0.04272483327946058,-0.08976559709970724,22.99866239648392
-3147.399999992611,1.5,14.445573640678257,15.711766374521346,0.01821341005274668,0.016056617376560656,-0.055306896929876254,-0.0826191825462131,23.07149975497566
-3143.4999999925967,1.5,14.441355005214215,15.711766374521346,0.018221391678900023,0.016056617376560656,-0.06644890019466039,-0.07395301505086962,23.142547531991244
-3139.5999999925825,1.5,14.437092447703096,15.711766374521346,0.018229462327675527,0.016056617376560656,-0.07624882572570274,-0.0637863371870362,23.2136266100716
-3135.599999992568,1.5,14.432675839756518,15.711766374521346,0.018237830939012323,0.016056617376560656,-0.08469529133997368,-0.052016615795750176,23.28656110632309
-3131.699999992554,1.5,14.428347040767493,15.711766374521346,0.018246039384333113,0.016056617376560656,-0.09119341850577231,-0.03947087117106298,23.357704643632275
-3127.7999999925396,1.5,14.424043682159393,15.711766374521346,0.018254205693316816,0.016056617376560656,-0.0958417202771965,-0.02612601978128536,23.42888021352141
-3123.8999999925254,1.5,14.4197948504175,15.711766374521346,0.018262274506665843,0.016056617376560656,-0.09854488096592218,-0.012254052379213417,23.500087448040663
-3119.999999992511,1.5,14.415602097516848,15.711766374521346,0.018270242651178492,0.016056617376560656,-0.09924770383713544,0.00186231441711171,23.57132595467392
-3116.099999992497,1.5,14.411464902628088,15.711766374521346,0.01827811089119491,0.016056617376560656,-0.09793608828830402,0.015935621494616924,23.642595340720373
-3112.199999992483,1.5,14.407382438160171,15.711766374521346,0.018285880580545033,0.016056617376560656,-0.09463701583677134,0.02967961776363155,23.71389521962576
-3108.2999999924687,1.5,14.403354156286445,15.711766374521346,0.018293552547072434,0.016056617376560656,-0.08941791044273381,0.04281509691410347,23.785225209249145
-3104.3999999924545,1.5,14.399379340091848,15.711766374521346,0.01830112794641181,0.016056617376560656,-0.08238519113676257,0.05507560821649344,23.856584929493444
-3100.4999999924403,1.5,14.39545208559079,15.711766374521346,0.01830861783634763,0.016056617376560656,-0.07368184087909377,0.066212783353209,23.927974007231676
-3096.4999999924257,1.5,14.391432274800822,15.711766374521346,0.01831628953772313,0.016056617376560656,-0.06320504468926146,0.07623271505753296,24.001223765176974
-3092.5999999924115,1.5,14.387472033403538,15.711766374521346,0.018323852792867523,0.016056617376560656,-0.05168969200371962,0.08443260620937862,24.072671934195053
-3088.6999999923974,1.5,14.38345616806912,15.711766374521346,0.01833152759491874,0.016056617376560656,-0.039124679406612885,0.09091535662774752,24.14414981696186
-3084.799999992383,1.5,14.37938477016452,15.711766374521346,0.018339313996879714,0.016056617376560656,-0.025763378031463818,0.09554953235485626,24.215657849435942
-3080.9999999923693,1.5,14.375363335332548,15.711766374521346,0.018347010258648933,0.016056617376560656,-0.012235415897337718,0.09819637451775748,24.28536176058136
-3077.099999992355,1.5,14.371179517061039,15.711766374521346,0.018355023006298765,0.016056617376560656,0.0018974166334328674,0.09893999943481518,24.356930613776736
-3073.199999992341,1.5,14.366938567547082,15.711766374521346,0.018363151124197508,0.016056617376560656,0.015999837264838373,0.09766835821218735,24.42853094003101
-3069.299999992327,1.5,14.362639987423568,15.711766374521346,0.01837139581906433,0.016056617376560656,0.029787119379271546,0.09440431957316477,24.500163192545998
-3065.3999999923126,1.5,14.358297685023388,15.711766374521346,0.018379730639001224,0.016056617376560656,0.042980227336507505,0.089210432070765,24.571827827420233
-3061.4999999922984,1.5,14.353951057881083,15.711766374521346,0.01838808007338244,0.016056617376560656,0.05531118025791212,0.08218784146046605,24.643525091530726
-3057.599999992284,1.5,14.34962784048819,15.711766374521346,0.018396390812150276,0.016056617376560656,0.06652826211565158,0.07347453479023432,24.715254851993137
-3053.69999999227,1.5,14.345330130650522,15.711766374521346,0.01840465872297603,0.016056617376560656,0.07640106861450202,0.06324284425861446,24.78701693986602
-3049.799999992256,1.5,14.341057452647549,15.711766374521346,0.018412884618323577,0.016056617376560656,0.08472513366210116,0.05169629011895162,24.858811190032874
-3045.8999999922416,1.5,14.33680952222072,15.711766374521346,0.0184210689447859,0.016056617376560656,0.09132613787758978,0.03906583187062026,24.93063743988947
-3041.9999999922275,1.5,14.332586100567422,15.711766374521346,0.018429212063311606,0.016056617376560656,0.09606359127898004,0.02560553772934874,25.002495527802726
-3038.1999999922136,1.5,14.328494533543129,15.711766374521346,0.01843710667765297,0.016056617376560656,0.09878808027107096,0.011951824336138053,25.07254157092784
-3034.2999999921994,1.5,14.324316923544117,15.711766374521346,0.018445173127459302,0.016056617376560656,0.09957963464354258,-0.002334737288055287,25.14446204706969
-3030.3999999921853,1.5,14.320136386804283,15.711766374521346,0.01845325111800955,0.016056617376560656,0.09831681571228987,-0.0166081901813606,25.216413921322545
-3026.499999992171,1.5,14.31591927548654,15.711766374521346,0.018461405756377225,0.016056617376560656,0.09501740952400418,-0.030574239196302234,25.28839740579069
-3022.6999999921572,1.5,14.311763704892773,15.711766374521346,0.01846944726989319,0.016056617376560656,0.08990048860511173,-0.04360991626134895,25.3585659357559
-3018.799999992143,1.5,14.30745154054408,15.711766374521346,0.01847779798423055,0.016056617376560656,0.08279526359791514,-0.056127419321284545,25.430612969342697
-3014.899999992129,1.5,14.303092872935128,15.711766374521346,0.01848624515096109,0.016056617376560656,0.07395127691056912,-0.06751099271039628,25.502692760033426
-3011.099999992115,1.5,14.298801329506038,15.711766374521346,0.01849456851971487,0.016056617376560656,0.06383040278974698,-0.07728099005963743,25.572956218389137
-3007.199999992101,1.5,14.294352086444361,15.711766374521346,0.01850320434017272,0.016056617376560656,0.052106318083570635,-0.08574094310003721,25.645101785596616
-3003.399999992087,1.5,14.289974227464834,15.711766374521346,0.01851170816817893,0.016056617376560656,0.03960756511719556,-0.09228331926024187,25.7154300347489
-2999.499999992073,1.5,14.285455519968556,15.711766374521346,0.01852049242250109,0.016056617376560656,0.025936031727574152,-0.09710767836880742,25.787642804576116
-2995.699999992059,1.5,14.281082785329536,15.711766374521346,0.01852899952517051,0.016056617376560656,0.012062287773021483,-0.09986396638234056,25.858036958159545
-2991.799999992045,1.5,14.276670072667606,15.711766374521346,0.018537591008602305,0.016056617376560656,-0.002451389657231032,-0.10063198456408028,25.930316956484962
-2987.8999999920306,1.5,14.272338460839451,15.711766374521346,0.01854603104916297,0.016056617376560656,-0.016939713460101476,-0.09928994610617588,26.002630168027167
-2984.099999992017,1.5,14.268197497967604,15.711766374521346,0.018554105604171145,0.016056617376560656,-0.030739072670834564,-0.09597382595065357,26.073120569899782
-2980.1999999920026,1.5,14.264029422279236,15.711766374521346,0.01856223894533926,0.016056617376560656,-0.04428059576816706,-0.09057460599767853,26.14549759167538
-2976.399999991989,1.5,14.260048563058907,15.711766374521346,0.01857001251225876,0.016056617376560656,-0.05659630136299055,-0.08347330877300697,26.216049014461476
-2972.4999999919746,1.5,14.256045832486022,15.711766374521346,0.018577834259975834,0.016056617376560656,-0.06806940889683569,-0.07444430547048458,26.28848746787249
-2968.699999991961,1.5,14.25222139770473,15.711766374521346,0.018585312729962666,0.016056617376560656,-0.07787880379531169,-0.06412967953128806,26.359097573822233
-2964.899999991947,1.5,14.24840719199163,15.711766374521346,0.018592776195973215,0.016056617376560656,-0.086134431786285,-0.05252586160977935,26.42973584462072
-2960.999999991933,1.5,14.244400663432511,15.711766374521346,0.018600621371391846,0.016056617376560656,-0.09281528091424035,-0.039520925080456654,26.502262711933046
-2957.199999991919,1.5,14.24036678379832,15.711766374521346,0.018608525677927812,0.016056617376560656,-0.09744301533497025,-0.02604253424147093,26.57295984166301
-2953.2999999919048,1.5,14.23609267493156,15.711766374521346,0.018616906818630152,0.016056617376560656,-0.10016122470707467,-0.01166873885337795,26.645549173797775
-2949.499999991891,1.5,14.23179751661071,15.711766374521346,0.01862533557491952,0.016056617376560656,-0.10077511718994817,0.002574684611037919,26.716309183573113
-2945.5999999918768,1.5,14.227255139839645,15.711766374521346,0.018634256390824167,0.016056617376560656,-0.09930341956573754,0.01713354273210844,26.7889651250635
-2941.799999991863,1.5,14.222698756366317,15.711766374521346,0.018643211870766674,0.016056617376560656,-0.09585091646150465,0.0309690670877784,26.859792063832014
-2937.999999991849,1.5,14.218011411172384,15.711766374521346,0.018652432240919392,0.016056617376560656,-0.09047591476917133,0.044178054028956144,26.93065353528184
-2934.099999991835,1.5,14.213094669640205,15.711766374521346,0.018662112021085697,0.016056617376560656,-0.08307415530597263,0.056804623805559944,27.003416739713707
-2930.299999991821,1.5,14.208305521390248,15.711766374521346,0.01867154865493692,0.016056617376560656,-0.07417348701004273,0.06794859905022568,27.074350834334734
-2926.4999999918073,1.5,14.203607370609856,15.711766374521346,0.018680813715349576,0.016056617376560656,-0.06378639579889837,0.07772283462248744,27.145320509491743
-2922.6999999917934,1.5,14.199012076035082,15.711766374521346,0.01868988335126165,0.016056617376560656,-0.052121544852839416,0.08593122973260303,27.216325018571908
-2918.8999999917796,1.5,14.19451880880809,15.711766374521346,0.018698758716186425,0.016056617376560656,-0.03941295849424133,0.09240926727797612,27.28736362296185
-2914.9999999917654,1.5,14.190011144676067,15.711766374521346,0.01870766957892611,0.016056617376560656,-0.02555183578955519,0.09712261719062382,27.360306350065425
-2911.1999999917516,1.5,14.185718917795523,15.711766374521346,0.01871616113974195,0.016056617376560656,-0.011525233371793552,0.09973538903396198,27.431411808774282
-2907.399999991738,1.5,14.181525000487065,15.711766374521346,0.018724464415547537,0.016056617376560656,0.0027326412661099996,0.10034064933435838,27.50254917472798
-2903.599999991724,1.5,14.177426297732941,15.711766374521346,0.018732585115397438,0.016056617376560656,0.016936828044219063,0.09892541963722179,27.573717738332963
-2899.79999999171,1.5,14.173394611836223,15.711766374521346,0.018740578763750904,0.016056617376560656,0.030803405805520847,0.09551668300350298,27.64491682160552
-2895.9999999916963,1.5,14.169382999990228,15.711766374521346,0.01874853825524969,0.016056617376560656,0.04405503870301005,0.09018077711659815,27.716146136937986
-2892.1999999916825,1.5,14.16536967218014,15.711766374521346,0.018756506790625238,0.016056617376560656,0.0564262745602085,0.08302206549661946,27.787405712345937
-2888.3999999916687,1.5,14.161353484019918,15.711766374521346,0.018764486657326884,0.016056617376560656,0.06766857177737895,0.07418097526677371,27.858695588547256
-2884.599999991655,1.5,14.157334323624754,15.711766374521346,0.0187724780955989,0.016056617376560656,0.07755507311931564,0.06383137663985501,27.930015810942137
-2880.799999991641,1.5,14.153312449280387,15.711766374521346,0.0187804806095504,0.016056617376560656,0.0858850144445277,0.052177375253728876,28.001366422074327
-2876.999999991627,1.5,14.149287981624209,15.711766374521346,0.018788493976046983,0.016056617376560656,0.09248768201896122,0.03944953406111319,28.07274746357524
-2873.1999999916134,1.5,14.145261296202264,15.711766374521346,0.018796517463201656,0.016056617376560656,0.0972258606251112,0.025900594361864353,28.144158976292804
-2869.3999999915995,1.5,14.141221459629984,15.711766374521346,0.018804572895061877,0.016056617376560656,0.09999870846168718,0.011800751892514283,28.215600996296093
-2865.5999999915857,1.5,14.137114907918205,15.711766374521346,0.018812767255360185,0.016056617376560656,0.10074399562270482,-0.002567482019720593,28.287073730295795
-2861.799999991572,1.5,14.132890078758281,15.711766374521346,0.018821203843231604,0.016056617376560656,0.09943962066675954,-0.016914776015633858,28.35857802743735
-2857.999999991558,1.5,14.1285382612322,15.711766374521346,0.018829900609507177,0.016056617376560656,0.0961043843374713,-0.030950478370716152,28.430114879504874
-2854.1999999915442,1.5,14.12406065280552,15.711766374521346,0.018838855751706962,0.016056617376560656,0.09079805420247543,-0.044388304127857124,28.501685272070127
-2850.3999999915304,1.5,14.11945859243348,15.711766374521346,0.01884806719464338,0.016056617376560656,0.08362064063267169,-0.0569520769286433,28.57329018321837
-2846.5999999915166,1.5,14.114733431803987,15.711766374521346,0.018857532846818792,0.016056617376560656,0.07471087340070712,-0.06838139058459425,28.644930582749936
-2842.799999991503,1.5,14.109886482670168,15.711766374521346,0.018867250705440597,0.016056617376560656,0.06424387164214723,-0.07843707528741806,28.716607432854712
-2838.999999991489,1.5,14.104920967594307,15.711766374521346,0.018877214940001608,0.016056617376560656,0.05242803770974694,-0.08690636950157063,28.788321688111807
-2835.199999991475,1.5,14.099884665608934,15.711766374521346,0.018887330183550155,0.016056617376560656,0.0395011730722849,-0.09360763372421457,28.86007426639925
-2831.4999999914617,1.5,14.095000007755905,15.711766374521346,0.01889714948727761,0.016056617376560656,0.026097058972302037,-0.09829404677098257,28.92997566329035
-2827.699999991448,1.5,14.09005045237828,15.711766374521346,0.01890710793140915,0.016056617376560656,0.011767308833060895,-0.10111325993401116,29.001803876755154
-2823.899999991434,1.5,14.08517053930271,15.711766374521346,0.01891693482145529,0.016056617376560656,-0.0028397209256340954,-0.10184600138746462,29.073669683569584
-2820.1999999914206,1.5,14.080487256051978,15.711766374521346,0.01892637375677042,0.016056617376560656,-0.017039328727804424,-0.10053214035708967,29.143679924680395
-2816.3999999914067,1.5,14.075747849842134,15.711766374521346,0.018935933798786664,0.016056617376560656,-0.031300422147179326,-0.09712083032680696,29.215618436807393
-2812.599999991393,1.5,14.071079129007126,15.711766374521346,0.018945359129899586,0.016056617376560656,-0.04493742021765251,-0.09168435446538184,29.287593021551697
-2808.8999999913794,1.5,14.06660215785483,15.711766374521346,0.0189544046978809,0.016056617376560656,-0.05734102147978752,-0.08454764557002609,29.357707706808316
-2805.0999999913656,1.5,14.062079062871677,15.711766374521346,0.018963550769238058,0.016056617376560656,-0.06891697088886206,-0.07547064584314163,29.429751966873564
-2801.299999991352,1.5,14.05765337591866,15.711766374521346,0.01897250699495956,0.016056617376560656,-0.07907001540375518,-0.06480850864099613,29.501830692655048
-2797.5999999913383,1.5,14.053462141757691,15.711766374521346,0.018980995261683287,0.016056617376560656,-0.08738151866565852,-0.0531147424514228,29.57204489671857
-2793.7999999913245,1.5,14.049284041381766,15.711766374521346,0.01898946323056938,0.016056617376560656,-0.09412158092126197,-0.04000297876015974,29.64418900509509
-2789.9999999913107,1.5,14.045231950015479,15.711766374521346,0.018997681826399493,0.016056617376560656,-0.09889814957272164,-0.026047726932238995,29.716364817271423
-2786.299999991297,1.5,14.04140864399361,15.711766374521346,0.01900544182856745,0.016056617376560656,-0.10156390317626798,-0.01192913415476977,29.78667082003507
-2782.4999999912834,1.5,14.037606422241547,15.711766374521346,0.019013164277345673,0.016056617376560656,-0.10220480605924533,0.0028166996880737848,29.85890640520108
-2778.79999999127,1.5,14.034024813640654,15.711766374521346,0.01902044343728626,0.016056617376560656,-0.10077342377538265,0.017119768778096237,29.929268802163037
-2774.999999991256,1.5,14.030467673206694,15.711766374521346,0.01902767746698153,0.016056617376560656,-0.09722235626215353,0.031449917114469095,30.001560456534
-2771.2999999912427,1.5,14.027046986896377,15.711766374521346,0.01903463832068608,0.016056617376560656,-0.09180935423546521,0.04476765624740221,30.07197568094965
-2767.499999991229,1.5,14.023408925010871,15.711766374521346,0.01904204617650951,0.016056617376560656,-0.08435684070798116,0.05751140549396918,30.144320952707265
-2763.7999999912154,1.5,14.019647098530106,15.711766374521346,0.019049711097031796,0.016056617376560656,-0.07540554949369958,0.06875806818634429,30.214790273964777
-2760.099999991202,1.5,14.015659752880081,15.711766374521346,0.019057841140027065,0.016056617376560656,-0.06496210198954154,0.07863310377636021,30.285288814825808
-2756.299999991188,1.5,14.011332806912515,15.711766374521346,0.01906667015931518,0.016056617376560656,-0.05290194092460712,0.0871420705662216,30.357724930106293
-2752.5999999911746,1.5,14.006893805456775,15.711766374521346,0.019075734911024433,0.016056617376560656,-0.040098574341426975,0.09366963259282023,30.428287946042392
-2748.899999991161,1.5,14.002228663129625,15.711766374521346,0.01908526920134168,0.016056617376560656,-0.026504962653754436,0.09833289909234694,30.49888536844839
-2745.0999999911473,1.5,13.997204881494811,15.711766374521346,0.019095545337918907,0.016056617376560656,-0.012004222135246182,0.10108529822741152,30.57142845520852
-2741.399999991134,1.5,13.992107187638164,15.711766374521346,0.019105982091037532,0.016056617376560656,0.0023549194374073387,0.10172776666351534,30.642100920454
-2737.6999999911204,1.5,13.986947661673566,15.711766374521346,0.019116555119910394,0.016056617376560656,0.016664591875187113,0.10034640805463539,30.712812722682706
-2733.999999991107,1.5,13.981895922649809,15.711766374521346,0.019126916720292098,0.016056617376560656,0.030641787095167804,0.0969677427528082,30.783563428341854
-2730.199999991093,1.5,13.976865098244357,15.711766374521346,0.019137244728044678,0.016056617376560656,0.044360237479481215,0.09148799569155154,30.85626563275705
-2726.4999999910797,1.5,13.972119021156233,15.711766374521346,0.0191469966880895,0.016056617376560656,0.05682739173615114,0.08430191983054315,30.92709176005176
-2722.799999991066,1.5,13.967523320671821,15.711766374521346,0.019156447558239975,0.016056617376560656,0.068166464555297,0.07543124317144503,30.997953408249426
-2719.0999999910528,1.5,13.96307702808698,15.711766374521346,0.019165598578982035,0.016056617376560656,0.07815189262789338,0.06504925953167466,31.068849471983246
-2715.299999991039,1.5,13.95866381737871,15.711766374521346,0.019174688719702182,0.016056617376560656,0.08678882671993186,0.053027013969906174,31.141696309809735
-2711.5999999910255,1.5,13.954514217713779,15.711766374521346,0.019183242442098347,0.016056617376560656,0.09344964776519944,0.04023180164689501,31.212658755492228
-2707.899999991012,1.5,13.950474961904327,15.711766374521346,0.01919157481833711,0.016056617376560656,0.09824799545379709,0.026615168071187124,31.283652303881777
-2704.1999999909985,1.5,13.946453729781522,15.711766374521346,0.01919987600762152,0.016056617376560656,0.10108433003049139,0.012445170458259032,31.35467640914844
-2700.499999990985,1.5,13.942388830735826,15.711766374521346,0.019208273423987343,0.016056617376560656,0.10189710897857701,-0.0019984279930746755,31.425731386338693
-2696.7999999909716,1.5,13.938275178541474,15.711766374521346,0.019216777789791806,0.016056617376560656,0.1006641180858565,-0.016429249397583997,31.49681763248646
-2692.999999990958,1.5,13.934000624301415,15.711766374521346,0.019225621446905983,0.016056617376560656,0.09728734558685372,-0.030934744191209725,31.569858087093266
-2689.2999999909443,1.5,13.92979010566816,15.711766374521346,0.019234339253483945,0.016056617376560656,0.09200425410388949,-0.04446181810223277,31.641008915210747
-2685.599999990931,1.5,13.925531776826665,15.711766374521346,0.019243162753125986,0.016056617376560656,0.08485148104112201,-0.057124393329341834,31.712192197569564
-2681.8999999909174,1.5,13.92122678610847,15.711766374521346,0.01925208979805504,0.016056617376560656,0.07596513313507879,-0.06866459992824164,31.783408319584396
-2678.199999990904,1.5,13.916873984249012,15.711766374521346,0.019261123006075742,0.016056617376560656,0.06551692885264712,-0.07884517119112629,31.854657662075688
-2674.4999999908905,1.5,13.912459973577363,15.711766374521346,0.019270290454222128,0.016056617376560656,0.05371123326765151,-0.08745441995647696,31.925940629829878
-2670.799999990877,1.5,13.90796755483456,15.711766374521346,0.019279628217086398,0.016056617376560656,0.0407813327457841,-0.09431080002166775,31.99725781143745
-2667.0999999908636,1.5,13.903391789973954,15.711766374521346,0.019289146974563742,0.016056617376560656,0.02698511066964822,-0.09926693762045885,32.068609878636835
-2663.39999999085,1.5,13.898734152638786,15.711766374521346,0.019298844094177703,0.016056617376560656,0.012600135090258854,-0.10221309363349847,32.13999749904974
-2659.799999990837,1.5,13.894124408623503,15.711766374521346,0.019308449503110836,0.016056617376560656,-0.0016836738076924794,-0.10308414843755123,32.20949047522191
-2656.0999999908236,1.5,13.889307568340133,15.711766374521346,0.01931849495796989,0.016056617376560656,-0.016366499142160363,-0.10190150091373858,32.28095016288352
-2652.39999999081,1.5,13.884412434940518,15.711766374521346,0.019328712618799315,0.016056617376560656,-0.030751984874902,-0.09862788118865388,32.35244733791141
-2648.6999999907966,1.5,13.879440257450108,15.711766374521346,0.01933910031816488,0.016056617376560656,-0.044541824865325354,-0.09332216798054355,32.423982636263155
-2644.999999990783,1.5,13.87443093147763,15.711766374521346,0.019349575038689615,0.016056617376560656,-0.05744812415419697,-0.0860861072285578,32.49555668026635
-2641.39999999077,1.5,13.869633850289077,15.711766374521346,0.019359614812024084,0.016056617376560656,-0.06889936123680224,-0.0773285650773594,32.56523350044074
-2637.6999999907566,1.5,13.86486922380616,15.711766374521346,0.019369595257941796,0.016056617376560656,-0.07928820820737686,-0.06674017346984909,32.63688287063221
-2633.999999990743,1.5,13.860280583089102,15.711766374521346,0.019379215175524322,0.016056617376560656,-0.08805872632607428,-0.05475660514010374,32.70856850535003
-2630.2999999907297,1.5,13.855868590005468,15.711766374521346,0.01938847226882956,0.016056617376560656,-0.09502316313712898,-0.04162439962251101,32.780289062931615
-2626.5999999907162,1.5,13.851632428206932,15.711766374521346,0.019397367375932006,0.016056617376560656,-0.10003148868461988,-0.02761554409723773,32.85204320013989
-2622.999999990703,1.5,13.847680971490684,15.711766374521346,0.019405670791017293,0.016056617376560656,-0.10292315146222282,-0.013421118130036984,32.921888985089026
-2619.2999999906897,1.5,13.843794287782513,15.711766374521346,0.019413843875555337,0.016056617376560656,-0.10379462111921678,0.001449598219723985,32.993705420975495
-2615.599999990676,1.5,13.840070544935857,15.711766374521346,0.01942167970366171,0.016056617376560656,-0.1025163345811958,0.016297686322163364,33.065551429768654
-2611.999999990663,1.5,13.836476286366908,15.711766374521346,0.019429248060028215,0.016056617376560656,-0.09923254272703115,0.03042679691435383,33.13548292529186
-2608.2999999906497,1.5,13.832616627855435,15.711766374521346,0.01943738073821777,0.016056617376560656,-0.09382857260264822,0.044324718344505055,33.207385717780994
-2604.599999990636,1.5,13.82851721682478,15.711766374521346,0.019446024813232654,0.016056617376560656,-0.08647922260491267,0.05730255507725425,33.279319542755196
-2600.999999990623,1.5,13.824294421456173,15.711766374521346,0.019454935759005032,0.016056617376560656,-0.07760656670200664,0.06878847070020612,33.34934082084728
-2597.2999999906096,1.5,13.819713605286568,15.711766374521346,0.01946460989832488,0.016056617376560656,-0.06690348431105667,0.07917975042278334,33.42134150266742
-2593.599999990596,1.5,13.814892038716613,15.711766374521346,0.019474801137278952,0.016056617376560656,-0.05481601437459959,0.08792362437049106,33.49337893409541
-2589.999999990583,1.5,13.80996641068928,15.711766374521346,0.019485221514695894,0.016056617376560656,-0.04196574325029918,0.09467671678331935,33.56350652007674
-2586.2999999905696,1.5,13.804664273658997,15.711766374521346,0.01949644880200907,0.016056617376560656,-0.02790735168630701,0.09967330420049957,33.635622133280876
-2582.6999999905565,1.5,13.79933083465414,15.711766374521346,0.01950775325258647,0.016056617376560656,-0.013676049148215364,0.10254563846154076,33.705829463346134
-2578.999999990543,1.5,13.793884865069417,15.711766374521346,0.01951930749293318,0.016056617376560656,0.0012219328501227934,0.10339345333696426,33.77802989133086
-2575.39999999053,1.5,13.788797319401816,15.711766374521346,0.019530111604197486,0.016056617376560656,0.015689618081630535,0.10215434737015473,33.84831928773025
-2571.6999999905165,1.5,13.7838093369828,15.711766374521346,0.01954071395841339,0.016056617376560656,0.03022909383423828,0.09878532875955537,33.92060077656089
-2568.0999999905034,1.5,13.779189339188106,15.711766374521346,0.019550542691868067,0.016056617376560656,0.04377031651627337,0.09353425632781773,33.99096547833021
-2564.39999999049,1.5,13.774679547506052,15.711766374521346,0.019560144918587596,0.016056617376560656,0.0567837095946424,0.08621840086578102,34.063320709963804
-2560.799999990477,1.5,13.770521779766451,15.711766374521346,0.019569004583233074,0.016056617376560656,0.06831178492698703,0.0773754336494476,34.1337536134948
-2557.1999999904638,1.5,13.766593339867676,15.711766374521346,0.01957738172648149,0.016056617376560656,0.07849335913347628,0.06700504576806668,34.2042175429636
-2553.4999999904503,1.5,13.762782939200012,15.711766374521346,0.019585512870220256,0.016056617376560656,0.0873444164052358,0.05496757917749702,34.276669324995645
-2549.899999990437,1.5,13.759176886900347,15.711766374521346,0.01959321313302098,0.016056617376560656,0.09421278906005905,0.04214703687286463,34.347191007561044
-2546.299999990424,1.5,13.755476729175488,15.711766374521346,0.019601119592074667,0.016056617376560656,0.09922392976245276,0.028484734840366698,34.41774045955391
-2542.699999990411,1.5,13.751596187069838,15.711766374521346,0.01960941720866849,0.016056617376560656,0.10227719705958302,0.014246265798328201,34.4883190686245
-2538.9999999903976,1.5,13.747420152602356,15.711766374521346,0.01961835320710481,0.016056617376560656,0.1033086927623945,-0.0006964923643840441,34.560890066582274
-2535.3999999903845,1.5,13.743174966956342,15.711766374521346,0.01962744413547135,0.016056617376560656,0.10223782028015131,-0.015245360002317162,34.63153214539309
-2531.7999999903714,1.5,13.73874953649201,15.711766374521346,0.019636928528971254,0.016056617376560656,0.09913622228367751,-0.02951626163865713,34.702207664358184
-2528.1999999903583,1.5,13.734145694312696,15.711766374521346,0.019646803395788837,0.016056617376560656,0.09405855287570644,-0.04322807298030238,34.772918030802195
-2524.599999990345,1.5,13.72936437997505,15.711766374521346,0.01965706768968989,0.016056617376560656,0.08709793292455119,-0.05610896147582706,34.84366464880838
-2520.999999990332,1.5,13.724425526049442,15.711766374521346,0.019667679569001173,0.016056617376560656,0.07838459590834486,-0.06790158260737802,34.914448918168475
-2517.399999990319,1.5,13.71941291083575,15.711766374521346,0.019678459701849782,0.016056617376560656,0.06808384063448167,-0.0783680477356067,34.985271941705705
-2513.799999990306,1.5,13.714404779456661,15.711766374521346,0.01968924002964112,0.016056617376560656,0.056393428289258966,-0.08729461994023274,35.05613382802231
-2510.0999999902924,1.5,13.709276803593726,15.711766374521346,0.019700288532863652,0.016056617376560656,0.04316887832277421,-0.09467024215881067,35.12900448541852
-2506.4999999902793,1.5,13.70430668178172,15.711766374521346,0.019711006794870478,0.016056617376560656,0.029382887358712098,-0.09994110834885543,35.199944845968815
-2502.899999990266,1.5,13.699356127732695,15.711766374521346,0.019721692523074985,0.016056617376560656,0.014965435053920255,-0.10321657234291215,35.270923734342105
-2499.299999990253,1.5,13.694425472186719,15.711766374521346,0.01973234490036635,0.016056617376560656,0.00020389715384889584,-0.10442105976490518,35.341941032135466
-2495.69999999024,1.5,13.689515076428021,15.711766374521346,0.019742963041174733,0.016056617376560656,-0.014605012547636062,-0.10352028866836988,35.41299661762526
-2492.099999990227,1.5,13.684625672411135,15.711766374521346,0.01975354525472728,0.016056617376560656,-0.029161186098230346,-0.10052251746760955,35.48409036603245
-2488.499999990214,1.5,13.679766692290881,15.711766374521346,0.019764070989682914,0.016056617376560656,-0.043167262803775426,-0.09547895648429267,35.555222143459815
-2484.8999999902007,1.5,13.674955127473087,15.711766374521346,0.01977450322579699,0.016056617376560656,-0.056334842400106104,-0.08848330847129907,35.62639167715868
-2481.2999999901876,1.5,13.67019948865404,15.711766374521346,0.019784823226401294,0.016056617376560656,-0.06839067276089912,-0.07967034730878218,35.69759856668607
-2477.6999999901745,1.5,13.665500150590475,15.711766374521346,0.019795029871535696,0.016056617376560656,-0.07908264735471476,-0.06921354650092477,35.76884240438929
-2474.0999999901615,1.5,13.660857081563941,15.711766374521346,0.01980512292541814,0.016056617376560656,-0.08818543072541658,-0.0573218155844382,35.84012278176164
-2470.4999999901484,1.5,13.656269922997494,15.711766374521346,0.019815102866964196,0.016056617376560656,-0.09550556817487987,-0.04423537072747139,35.911439289452815
-2466.9999999901356,1.5,13.651864161854311,15.711766374521346,0.019824696048750923,0.016056617376560656,-0.10076382353576016,-0.03062014924465082,35.980809033532154
-2463.3999999901225,1.5,13.647387894486977,15.711766374521346,0.01983445068177403,0.016056617376560656,-0.10414573324332989,-0.01597876684416708,36.05219559885946
-2459.7999999901094,1.5,13.64296692106843,15.711766374521346,0.019844092672956393,0.016056617376560656,-0.10539810303772355,-0.0009904420240010863,36.12361707844145
-2456.1999999900963,1.5,13.638600384135467,15.711766374521346,0.019853623610473825,0.016056617376560656,-0.10449021251541463,0.014034514817500432,36.195073066105266
-2452.5999999900832,1.5,13.63428706272406,15.711766374521346,0.019863045885814223,0.016056617376560656,-0.10143689497201731,0.028784102573627453,36.26656316843738
